,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37980825,1.7612559,3.2219658,4.7617993,6.38108,8.0794,9.856984,11.713892,13.649997,15.665389,17.760075,19.933855,22.186943,24.51921,26.930733,29.421621,31.991682,34.640923,37.369446,40.17737,43.064266,46.030586,49.075977,52.200756,55.404728,58.688133,62.050377,65.49223,69.013084,72.61336,76.29261,80.051414,83.88921,87.8062,91.802605,95.87837,100.03302,104.26752,108.58088,112.97319,117.44494,121.9961,126.626434,131.33597,136.12497,140.99269,145.94003,150.96686,156.07239,161.25749,166.52141,171.86542,177.2877,182.78969,188.37088,195.53577,202.89526,210.38042,217.9911,225.7276,233.59027,241.57794,249.69139,257.9306,266.29526,274.78586,283.4022,292.14334,301.01114,310.0039,319.1229,328.36697,337.7372,347.23297,357.05164,367.2031,377.49225,387.91684,398.4779,409.1762,420.01108,430.98062,442.08945,453.33264,464.71335,476.24475,488.02173,499.93625,511.9908,524.18335,536.5152,548.9863,561.5963,574.3454,587.2338,600.2604,613.4267,626.7308,640.17456,653.7571,667.47864,681.33905,695.3397,709.47736,723.7552,738.1711,752.7269,767.4201,782.25354,797.22577,812.33685,827.5871,842.9762,858.50323,874.1713,889.97656,905.9214,922.0052,938.22736,954.5885,971.0891,987.72845,1004.5075,1021.2554,1037.3495,1053.5685,1069.9102,1086.3767,1102.9663,1119.6803,1136.517,1153.4785,1170.5631,1187.7717,1205.1038,1222.5608,1240.1415,1257.8444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5.069939,3.6704078,2.3827727,1.1509501,0.4122218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49753183,1.8089346,3.4306476,5.1901536,7.0875387,9.12273,11.2957735,13.606702,16.055422,18.642141,21.366554,24.22885,27.229053,30.366869,33.642612,37.056538,40.607914,44.297478,48.124577,52.089592,56.192547,60.433273,64.81192,69.328384,73.98257,78.774666,83.70466,88.772675,93.97847,99.32173,104.80297,110.42233,116.179115,122.07457,128.10712,134.27774,140.58603,147.03241,153.61632,160.33852,167.19846,174.19627,181.33133,188.6046,196.01608,203.56534,211.25235,219.07678,227.03946,235.13988,243.37816,251.75424,260.26834,268.9202,277.7096,286.63705,295.70242,304.90588,314.24686,323.7255,333.34253,343.09717,352.9896,363.02014,373.1881,383.49347,393.93774,404.51932,415.23904,426.09662,437.0914,448.2244,459.49545,470.90332,482.45087,494.13593,505.95743,517.9176,530.01514,542.25104,554.6252,567.1366,579.7862,592.5735,605.49835,618.5609,631.761,645.10034,658.5769,672.19116,685.9432,699.8326,713.8604,728.0263,742.3306,756.77203,771.3505,786.0674,800.9226,815.91534,831.04614,846.3145,861.72034,877.26483,892.9468,908.76697,924.72406,940.81964,957.05347,973.42474,989.9334,1006.5815,1023.36505,1040.2882,1057.3483,1074.5461,1091.8824,1109.3564,1126.9688,1144.7177,1162.6051,1180.631,1198.7947,1217.0955,1235.5349,1254.1108,1272.5604,1290.804,1309.1774,1327.6791,1346.3093,1363.8104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4136465,2.2977536,4.2504306,6.271642,8.431031,10.783016,13.210457,15.713592,18.292006,20.945877,23.675535,26.48048,29.360971,32.317085,35.34857,38.455833,41.638035,44.896317,48.229893,51.638798,55.12355,58.683777,62.319366,66.03076,69.817055,73.67939,77.61697,81.63031,85.718636,89.88295,94.12281,98.43775,102.82869,107.295074,111.836716,116.45417,121.14688,125.91519,130.75938,135.67867,140.67305,145.74377,150.88919,156.11063,161.40753,166.78001,172.22777,177.75137,183.35008,189.02473,194.77457,200.59978,206.50098,212.47807,218.52968,224.6567,230.86002,237.13896,243.49275,249.92247,256.4274,263.00763,269.664,276.3957,283.20273,290.08493,297.04346,304.0768,311.1865,318.3712,325.6311,332.96683,340.37802,347.8647,355.42642,363.0641,370.77783,378.5668,386.4307,394.3704,402.38498,410.47632,418.6434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2334646,0.7701173,1.3351253,1.9283185,2.5498078,3.1996195,3.8776727,4.5839696,5.318525,6.0813875,6.8725715,7.6919494,8.539594,9.415557,10.319738,11.252212,12.212957,13.201992,14.219311,15.26482,16.338638,17.440762,18.571192,19.729738,20.91666,22.131866,23.375261,24.646957,25.946962,27.275148,28.631834,30.016573,31.429777,32.87092,34.340546,35.838505,37.364605,38.91917,40.50185,42.11293,43.752144,45.419468,47.115337,48.83953,50.591694,52.372375,54.18133,56.02454,58.905937,62.18549,65.544205,68.98174,72.498055,76.09318,79.76775,83.52093,87.352905,91.264,95.2538,99.32232,103.47011,107.69679,112.00212,116.38685,120.87489,125.45499,130.11475,134.85526,139.6996,144.64482,149.67108,154.77892,159.96777,165.23833,170.58904,176.0215,181.5354,187.12997,192.80597,198.56325,204.40166,210.32126,216.32198,222.4042,228.56725,234.81163,241.13759,247.54364,254.03192,260.60114,267.2513,273.9829,280.79608,287.68948,294.66483,301.72086,308.85873,316.07718,323.37714,330.7581,338.2206,345.76404,353.3884,361.09464,368.88235,376.74997,384.69925,392.73044,400.84222,409.03497,417.30988,425.6656,434.10126,442.6193,451.21802,459.89862,468.66,477.5027,486.4268,495.4316,504.5173,513.68524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7619669,1.6638674,2.5964274,3.5598052,4.553852,5.578848,6.6344776,7.720911,8.838165,9.986243,11.164879,12.374442,13.614697,14.885804,16.18773,17.520315,18.883667,20.277843,21.702858,23.15837,24.644873,26.162155,27.710215,29.28898,30.89851,32.538837,34.209915,35.911724,37.724564,39.608994,41.527866,43.481075,45.468605,47.49066,49.54701,51.637653,53.762608,55.9219,58.11557,60.3437,62.60607,64.90294,67.23399,69.59936,71.99911,74.43323,76.901825,79.40468,81.94171,84.51288,87.11922,89.759094,92.433876,95.14268,97.88583,100.66369,103.47545,106.321884,109.20247,112.11754,115.23972,118.5466,121.89878,125.29613,128.73904,132.22713,137.19714,142.43117,147.75574,153.171,158.67694,164.27385,171.91418,180.34857,188.9661,197.76726,206.7513,215.9181,225.26836,234.80164,244.54109,254.55186,264.74954,275.1346,285.8058,296.9693,308.33447,319.90344,331.82434,346.1758,360.80246,375.70337,390.8797,406.33102,422.0572,438.058,454.33286,470.88284,487.70844,504.80737,522.18243,539.8319,557.7565,575.95557,594.4297,613.1781,632.20197,651.5003,671.07355,690.9219,711.0448,731.44165,752.11395,773.061,795.17487,817.6861,840.5044,863.62744,887.05786,911.1072,936.10004,961.4251,987.0795,1012.74554,1033.9126,1055.201,1076.7008,1098.4136,1120.3387,1142.5173,1165.9471,1189.6105,1213.5073,1237.637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.5570124,2.5619736,4.7363834,7.08041,9.593811,12.175693,14.734989,17.429266,20.258368,23.222448,26.321213,29.55499,32.923756,36.42322,39.911747,43.52265,47.255703,51.11078,55.08846,59.188072,63.410053,67.75428,72.220505,76.80925,81.519966,86.353355,91.30851,96.386024,101.58586,106.90779,111.6957,116.39838,121.18991,126.06965,131.03798,136.09442,141.23956,146.47304,151.79489,157.2053,162.70412,168.29124,173.96707,179.7313,185.58374,191.52493,197.55441,203.6724,209.87848,216.17336,222.55646,229.02815,235.58835,242.23683,248.97372,255.79927,262.7131,269.7155,276.8061,283.98508,291.25284,298.60907,306.05356,313.58627,321.2078,328.91776,336.7161,344.60257,352.57776,360.64145,368.79327,377.03418,385.36288,393.78073,402.28598,410.88007,419.56274,428.3333,437.1932,446.1414,455.17786,464.30276,473.51532,482.7186,489.9785,497.29257,504.65988,512.0798,519.5532,527.0792,534.65936,542.2912,549.9772,557.7163,565.509,573.35394,581.2524,589.2041,597.208,605.2667,613.37726,621.5416,629.7588,638.0289,646.3529,654.7293,663.1593,671.6423,680.1787,688.7686,697.40985,706.1062,714.8549,723.65704,732.51245,741.41974,750.3817,759.3952,768.4634,777.5839,786.7582,795.9846,805.2653,814.59845,823.98517,833.42456,842.918,852.46344,862.0629,871.7149,881.4198,891.17865,900.9905,910.8556,920.77356,930.7451,940.76965,950.8464,960.9771,971.1605,981.3972,991.6874,1002.1854,1012.7401,1023.3491,1034.0134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,18.900679,18.012108,17.243158,16.485334,15.738665,15.003127,14.833483,15.413676,16.228085,17.062157,17.915997,18.78947,20.23063,22.496193,24.881222,27.385557,30.009708,32.753094,35.61611,38.598675,41.700718,44.922134,48.26327,51.723633,55.303795,59.003212,62.822353,66.76072,70.81891,74.99627,79.29337,83.710144,88.24588,92.9017,97.67659,102.57128,107.58523,112.71886,117.97204,123.34442,128.83626,134.44804,140.1792,146.02982,151.99971,158.08925,164.29848,170.62704,177.07544,183.64262,190.32983,197.13632,204.06245,211.10822,218.27301,225.5578,232.96155,240.48566,248.12831,255.8912,263.77316,271.77505,279.89597,288.13666,296.4966,304.97668,313.57562,322.29428,331.1318,340.09033,349.1665,358.36356,367.67947,377.11533,386.6711,396.34546,406.13943,416.0529,426.08633,436.23904,446.51132,456.90305,467.41418,478.04474,488.7951,499.6645,510.65363,521.76276,532.99023,544.3377,555.8053,567.3922,579.0983,590.9242,602.8686,614.9341,627.11804,639.42163,651.8447,664.38855,677.05,689.8322,702.7335,715.75446,728.89404,742.1534,755.53284,769.0317,782.65,796.3871,810.2445,824.2204,838.3181,852.5333,866.8682,881.3235,895.8978,910.5908,925.405,940.3376,955.38916,970.5623,985.8525,1001.2638,1016.79376,1032.4441,1048.2131,1064.102,1080.1101,1096.2379,1112.4851,1128.8524,1145.3387,1161.9442,1178.6693,1195.5143,1212.4777,1229.5625,1246.766,1264.0885,1281.5316,1299.0925,1316.7739,1334.574,1352.4954,1370.535,1388.6945,1406.9729,1425.3707,1443.8884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
